model_name,sample_idx,method,tree_idx,tree,num_contexts,likelihood,opt,opt_idx
model2,2,smc,3,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-3011.6460769390687,0,10
model2,2,smc,4,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-3011.696704597608,0,10
model2,2,smc,5,0000 000010 1 100 1000 100010 10010 1010,8,-3011.8500963015836,0,10
model2,2,smc,6,000 000010 1 100 100010 10010 1010,7,-3012.000271837462,0,10
model2,2,smc,7,000 00010 1 100 10010 1010,6,-3012.7095498844105,0,10
model2,2,smc,8,000 0010 1 100 1010,5,-3013.44708252903,0,10
model2,2,smc,9,00 0010 1 1010,4,-3014.1994527702527,0,10
model2,2,smc,10,00 1 10,3,-3014.993224040999,1,10
model2,2,smc,11,0 1,2,-3065.3854381510287,0,10
model2,3,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3107.034358877274,0,8
model2,3,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-3107.0836489170724,0,8
model2,3,smc,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-3107.138091068413,0,8
model2,3,smc,3,000000 0010 00100 001000 1 10000 100000 1010 10100 101000,10,-3107.311452497379,0,8
model2,3,smc,4,00000 0010 00100 001000 1 10000 1010 10100 101000,9,-3107.42683014945,0,8
model2,3,smc,5,00000 00100 001000 1 10 10000 10100 101000,8,-3107.8301651977404,0,8
model2,3,smc,6,0000 00100 001000 1 10 10100 101000,7,-3108.34190294087,0,8
model2,3,smc,7,0000 001000 1 10 100 101000,6,-3108.9622349342308,0,8
model2,3,smc,8,000 1 10 100,4,-3111.397273248946,1,8
model2,3,smc,9,00 1 10,3,-3116.3792048720297,0,8
model2,3,smc,10,0 1,2,-3142.2138529206272,0,8
model2,4,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2970.824226361112,0,8
model2,4,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-2970.8246689954067,0,8
model2,4,smc,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-2970.836486750989,0,8
model2,4,smc,3,000000 000100 0010 001010 1 1000 10000 100000 100100 10100 101010,11,-2970.857399297408,0,8
model2,4,smc,4,000000 0010 001010 1 100 1000 10000 100000 101010,9,-2971.146238343207,0,8
model2,4,smc,5,000000 0010 1 100 1000 10000 100000 1010,8,-2971.2949464000703,0,8
model2,4,smc,6,0000 0010 1 100 1000 1010,6,-2971.6949863481477,0,8
model2,4,smc,7,0000 1 10 100 1000,5,-2971.913118107021,0,8
model2,4,smc,8,000 1 10 100,4,-2972.142722591791,1,8
model2,4,smc,9,00 1 10,3,-2980.0832902410843,0,8
model2,4,smc,10,0 1,2,-3029.4006079777687,0,8
model2,5,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2960.8197160617688,0,7
model2,5,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-2960.853653760275,0,7
model2,5,smc,2,000000 000100 0010 001000 1 10000 100000 100100 1010 10100 101000,11,-2961.050917653667,0,7
model2,5,smc,3,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-2961.26961654514,0,7
model2,5,smc,4,000000 0010 1 100 1000 10000 100000 1010,8,-2962.0989286628765,0,7
model2,5,smc,5,0000 0010 1 100 1000 1010,6,-2963.6129277176988,0,7
model2,5,smc,6,000 0010 1 100 1010,5,-2965.0234856734396,0,7
model2,5,smc,7,000 1 10 100,4,-2969.0402641624523,1,7
model2,5,smc,8,00 1 10,3,-2975.3037166278373,0,7
model2,5,smc,9,0 1,2,-3033.3120528958902,0,7
model2,6,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3088.083866675126,0,8
model2,6,smc,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-3088.085361500919,0,8
model2,6,smc,2,00000 000010 000100 001010 1 1000 10000 100010 10010 100100 10100 101010,12,-3088.098016904917,0,8
model2,6,smc,3,00000 00010 000100 001010 1 1000 10000 10010 100100 10100 101010,11,-3088.139060765402,0,8
model2,6,smc,4,00000 00010 000100 1 1000 10000 10010 100100 1010 10100,10,-3088.190443574315,0,8
model2,6,smc,5,00000 00010 00100 1 1000 10000 10010 1010 10100,9,-3088.2433949578062,0,8
model2,6,smc,6,00000 00010 1 100 1000 10000 10010 1010,8,-3088.354371108554,0,8
model2,6,smc,7,00000 1 10 100 1000 10000,6,-3089.1662111042465,0,8
model2,6,smc,8,000 1 10 100,4,-3089.988396912786,1,8
model2,6,smc,9,00 1 10,3,-3094.8374903414215,0,8
model2,6,smc,10,0 1,2,-3142.490366255057,0,8
model2,7,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3049.9976586757944,0,7
model2,7,smc,1,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-3050.0174253239256,0,7
model2,7,smc,2,000000 0010 00100 001000 001010 1 10000 100000 10100 101000 101010,11,-3050.066098359992,0,7
model2,7,smc,3,000000 0010 001000 001010 1 100 10000 100000 101000 101010,10,-3050.2886738389816,0,7
model2,7,smc,4,000000 0010 001000 1 100 10000 100000 1010 101000,9,-3050.6344073065648,0,7
model2,7,smc,5,000000 001000 1 10 100 10000 100000 101000,8,-3051.090976175911,0,7
model2,7,smc,6,000000 1 10 100 1000 10000 100000,7,-3051.735896817453,0,7
model2,7,smc,7,000 1 10 100,4,-3054.013411122743,1,7
model2,7,smc,8,00 1 10,3,-3064.921394459731,0,7
model2,7,smc,9,0 1,2,-3123.0336222310043,0,7
model2,8,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3066.9470361135113,0,7
model2,8,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-3067.008507386525,0,7
model2,8,smc,2,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-3067.357167546602,0,7
model2,8,smc,3,000000 00010 00100 001010 1 1000 10000 100000 10010 10100 101010,11,-3067.86101960612,0,7
model2,8,smc,4,00000 00010 00100 001010 1 1000 10000 10010 10100 101010,10,-3068.416799512834,0,7
model2,8,smc,5,00000 00100 1 10 1000 10000 10100,7,-3071.1767016289286,0,7
model2,8,smc,6,00000 1 10 100 1000 10000,6,-3072.3432027786066,0,7
model2,8,smc,7,00 1 10,3,-3076.690122223966,1,7
model2,8,smc,8,0 1,2,-3124.463575948026,0,7
model2,9,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3000.407298926123,0,7
model2,9,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-3000.409946614813,0,7
model2,9,smc,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-3000.4156936193513,0,7
model2,9,smc,3,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-3000.424432764436,0,7
model2,9,smc,4,000000 00010 00100 1 1000 10000 100000 10010 1010 10100,10,-3000.7800734027196,0,7
model2,9,smc,5,000000 00100 1 10 1000 10000 100000 10100,8,-3002.120660797472,0,7
model2,9,smc,6,000000 1 10 100 1000 10000 100000,7,-3002.9094142483773,0,7
model2,9,smc,7,000 1 10 100,4,-3008.1366168018726,1,7
model2,9,smc,8,00 1 10,3,-3013.852182655038,0,7
model2,9,smc,9,0 1,2,-3054.744264897219,0,7
model2,10,smc,0,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-3020.666683668421,0,8
model2,10,smc,1,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-3020.6907908866087,0,8
model2,10,smc,2,0000 000010 00100 001000 001010 1 100010 10010 10100 101000 101010,11,-3020.78772565331,0,8
model2,10,smc,3,0000 00010 00100 001000 001010 1 10010 10100 101000 101010,10,-3020.935196336328,0,8
model2,10,smc,4,0000 00010 00100 001010 1 1000 10010 10100 101010,9,-3021.114347276432,0,8
model2,10,smc,5,0000 0010 00100 001010 1 1000 10100 101010,8,-3021.41417640344,0,8
model2,10,smc,6,0000 0010 001010 1 100 1000 101010,7,-3022.100246291155,0,8
model2,10,smc,7,000 0010 001010 1 100 101010,6,-3023.3313556699154,0,8
model2,10,smc,8,000 1 10 100,4,-3026.266421649813,1,8
model2,10,smc,9,00 1 10,3,-3034.9362003878464,0,8
model2,10,smc,10,0 1,2,-3083.8884037941925,0,8
model2,11,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3010.042618919087,0,6
model2,11,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-3010.1808496841777,0,6
model2,11,smc,2,000000 00010 000100 001010 1 1000 10000 100000 10010 100100 10100 101010,12,-3010.335010521343,0,6
model2,11,smc,3,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-3010.95874260742,0,6
model2,11,smc,4,000000 00010 1 100 1000 10000 100000 10010 1010,9,-3012.457177000162,0,6
model2,11,smc,5,000 00010 1 100 10010 1010,6,-3014.7515308521647,0,6
model2,11,smc,6,000 1 10 100,4,-3016.9205678367944,1,6
model2,11,smc,7,00 1 10,3,-3026.2685816645017,0,6
model2,11,smc,8,0 1,2,-3077.164361162877,0,6
model2,12,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2911.753740765972,0,8
model2,12,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-2911.7611028029132,0,8
model2,12,smc,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-2911.781734841093,0,8
model2,12,smc,3,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-2911.8366680953613,0,8
model2,12,smc,4,000000 00010 001000 1 100 10000 100000 10010 1010 101000,10,-2911.9563256631454,0,8
model2,12,smc,5,000000 00010 1 100 1000 10000 100000 10010 1010,9,-2912.1067911707814,0,8
model2,12,smc,6,00 00010 1 10010 1010,5,-2915.417970520417,0,8
model2,12,smc,7,00 0010 1 1010,4,-2916.561582605448,0,8
model2,12,smc,8,00 1 10,3,-2919.1988408587777,1,8
model2,12,smc,9,0 1,2,-2976.085950542104,0,8
model2,13,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2912.199689575612,0,7
model2,13,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-2912.2005811813597,0,7
model2,13,smc,2,00000 000010 00100 001000 001010 1 10000 100010 10010 10100 101000 101010,12,-2912.274849761433,0,7
model2,13,smc,3,0000 000010 00100 001000 001010 1 100010 10010 10100 101000 101010,11,-2912.624733394213,0,7
model2,13,smc,4,0000 0010 00100 001000 001010 1 10100 101000 101010,9,-2913.4148300930265,0,7
model2,13,smc,5,0000 0010 001000 001010 1 100 101000 101010,8,-2913.8486606932825,0,7
model2,13,smc,6,000 0010 001010 1 100 101010,6,-2914.8625774163256,0,7
model2,13,smc,7,000 1 10 100,4,-2916.647819054319,1,7
model2,13,smc,8,00 1 10,3,-2921.4307786169466,0,7
model2,13,smc,9,0 1,2,-2966.285086826205,0,7
model2,14,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2999.477791813334,0,5
model2,14,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-2999.4862658651455,0,5
model2,14,smc,2,000 000010 000100 1 100010 10010 100100 1010 10100,9,-2999.6803831715706,0,5
model2,14,smc,3,000 000010 00100 1 100010 10010 1010 10100,8,-2999.936929202412,0,5
model2,14,smc,4,000 000010 1 100 100010 10010 1010,7,-3000.248272273411,0,5
model2,14,smc,5,000 1 10 100,4,-3001.229461701367,1,5
model2,14,smc,6,00 1 10,3,-3005.923194551472,0,5
model2,14,smc,7,0 1,2,-3055.9455935881597,0,5
model2,15,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2941.930280394131,0,8
model2,15,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-2941.958266960265,0,8
model2,15,smc,2,000000 000010 00100 001010 1 1000 10000 100000 100010 10010 10100 101010,12,-2941.9945181246776,0,8
model2,15,smc,3,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,-2942.036139759246,0,8
model2,15,smc,4,00000 000010 001010 1 100 1000 10000 100010 10010 101010,10,-2942.146000587074,0,8
model2,15,smc,5,0000 000010 001010 1 100 1000 100010 10010 101010,9,-2942.340473261939,0,8
model2,15,smc,6,000 000010 001010 1 100 100010 10010 101010,8,-2942.595393671901,0,8
model2,15,smc,7,000 0010 001010 1 100 101010,6,-2944.417124654401,0,8
model2,15,smc,8,000 1 10 100,4,-2946.593121230433,1,8
model2,15,smc,9,00 1 10,3,-2948.866654270555,0,8
model2,15,smc,10,0 1,2,-2992.580771248256,0,8
model2,16,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3065.5681421381305,0,6
model2,16,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-3065.5681511019307,0,6
model2,16,smc,2,000000 000010 001010 1 100 1000 10000 100000 100010 10010 101010,11,-3065.616844425853,0,6
model2,16,smc,3,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-3065.7385421280665,0,6
model2,16,smc,4,000000 0010 1 100 1000 10000 100000 1010,8,-3066.02187024058,0,6
model2,16,smc,5,000 0010 1 100 1010,5,-3066.583949274828,0,6
model2,16,smc,6,000 1 10 100,4,-3067.8248111381668,1,6
model2,16,smc,7,00 1 10,3,-3077.8385589076483,0,6
model2,16,smc,8,0 1,2,-3141.0694328884847,0,6
model2,17,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2948.3314866177634,0,6
model2,17,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-2948.340181454142,0,6
model2,17,smc,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-2948.4997371081067,0,6
model2,17,smc,3,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,-2948.930809436426,0,6
model2,17,smc,4,000 000010 00100 1 100010 10010 1010 10100,8,-2949.8250540502877,0,6
model2,17,smc,5,000 00100 1 10 10100,5,-2951.2901918576636,0,6
model2,17,smc,6,000 1 10 100,4,-2952.286950538734,1,6
model2,17,smc,7,00 1 10,3,-2958.316995442022,0,6
model2,17,smc,8,0 1,2,-3033.3120528958902,0,6
model2,18,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2932.717811923152,0,7
model2,18,smc,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-2932.7510687367676,0,7
model2,18,smc,2,0000 000010 000100 001000 001010 1 100010 10010 100100 10100 101000 101010,12,-2932.845261125246,0,7
model2,18,smc,3,0000 000010 000100 001010 1 1000 100010 10010 100100 10100 101010,11,-2932.9474192731677,0,7
model2,18,smc,4,0000 000010 000100 1 1000 100010 10010 100100 1010 10100,10,-2933.123464757338,0,7
model2,18,smc,5,0000 000010 1 100 1000 100010 10010 1010,8,-2933.830886882015,0,7
model2,18,smc,6,000 000010 1 100 100010 10010 1010,7,-2934.4377896893775,0,7
model2,18,smc,7,000 1 10 100,4,-2937.7202893341655,1,7
model2,18,smc,8,00 1 10,3,-2949.3184459105264,0,7
model2,18,smc,9,0 1,2,-3010.4472060643325,0,7
model2,19,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2927.5019397294373,0,7
model2,19,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-2927.5041135154183,0,7
model2,19,smc,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-2927.5159139091065,0,7
model2,19,smc,3,000000 00010 000100 1 1000 10000 100000 10010 100100 1010 10100,11,-2927.5796645067176,0,7
model2,19,smc,4,000000 000100 0010 1 1000 10000 100000 100100 1010 10100,10,-2927.675487971582,0,7
model2,19,smc,5,000000 0010 1 100 1000 10000 100000 1010,8,-2928.4331202463104,0,7
model2,19,smc,6,000 0010 1 100 1010,5,-2929.822342525813,0,7
model2,19,smc,7,000 1 10 100,4,-2930.875539731437,1,7
model2,19,smc,8,00 1 10,3,-2934.7014337297205,0,7
model2,19,smc,9,0 1,2,-2987.09545432732,0,7
model2,20,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2957.930537033045,0,8
model2,20,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-2957.9333544934816,0,8
model2,20,smc,2,000 000010 000100 001010 1 100010 10010 100100 10100 101010,10,-2958.050299715029,0,8
model2,20,smc,3,000 000010 000100 1 100010 10010 100100 1010 10100,9,-2958.180539957416,0,8
model2,20,smc,4,000 00010 000100 1 10010 100100 1010 10100,8,-2958.312253909729,0,8
model2,20,smc,5,000 000100 0010 1 100100 1010 10100,7,-2958.9433273352442,0,8
model2,20,smc,6,000 0010 1 100 1010,5,-2960.3713704543443,0,8
model2,20,smc,7,00 0010 1 1010,4,-2961.5662559452544,0,8
model2,20,smc,8,00 1 10,3,-2963.160032498613,1,8
model2,20,smc,9,0 1,2,-3007.4711024788303,0,8
model2,21,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3015.347936150715,0,8
model2,21,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-3015.3838352747234,0,8
model2,21,smc,2,000000 000010 00100 001000 1 10000 100000 100010 10010 1010 10100 101000,12,-3015.426880539619,0,8
model2,21,smc,3,0000 000010 00100 001000 1 100010 10010 1010 10100 101000,10,-3015.523292447276,0,8
model2,21,smc,4,0000 000010 001000 1 100 100010 10010 1010 101000,9,-3015.7150447936747,0,8
model2,21,smc,5,0000 000010 1 100 1000 100010 10010 1010,8,-3016.234632193943,0,8
model2,21,smc,6,0000 00010 1 100 1000 10010 1010,7,-3016.8410473327094,0,8
model2,21,smc,7,000 00010 1 100 10010 1010,6,-3017.8135987110636,0,8
model2,21,smc,8,000 1 10 100,4,-3021.906342815523,1,8
model2,21,smc,9,00 1 10,3,-3028.1897084790107,0,8
model2,21,smc,10,0 1,2,-3087.6997431495442,0,8
model2,22,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3024.867284093888,0,7
model2,22,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-3024.867769788778,0,7
model2,22,smc,2,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-3024.8930934535265,0,7
model2,22,smc,3,000000 000010 001000 1 100 10000 100000 100010 10010 1010 101000,11,-3024.9278841113487,0,7
model2,22,smc,4,000000 00010 001000 1 100 10000 100000 10010 1010 101000,10,-3024.971866958111,0,7
model2,22,smc,5,0000 00010 001000 1 100 10010 1010 101000,8,-3025.241208731478,0,7
model2,22,smc,6,000 00010 1 100 10010 1010,6,-3025.613940621388,0,7
model2,22,smc,7,000 1 10 100,4,-3025.9956785806753,1,7
model2,22,smc,8,00 1 10,3,-3037.060004859066,0,7
model2,22,smc,9,0 1,2,-3081.2543573619905,0,7
model2,23,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3026.828963553985,0,6
model2,23,smc,1,000000 00010 000100 001000 001010 1 10000 100000 10010 100100 10100 101000 101010,13,-3026.836199488417,0,6
model2,23,smc,2,000000 000100 0010 001000 001010 1 10000 100000 100100 10100 101000 101010,12,-3026.8791319028524,0,6
model2,23,smc,3,000000 000100 001000 1 10 10000 100000 100100 10100 101000,10,-3027.1408109159165,0,6
model2,23,smc,4,000000 001000 1 10 100 10000 100000 101000,8,-3027.811918639589,0,6
model2,23,smc,5,000000 1 10 100 1000 10000 100000,7,-3028.2883830345813,0,6
model2,23,smc,6,000 1 10 100,4,-3031.4768839680582,1,6
model2,23,smc,7,00 1 10,3,-3039.8161890730253,0,6
model2,23,smc,8,0 1,2,-3087.6997431495442,0,6
model2,24,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2996.6953979275386,0,5
model2,24,smc,1,000000 000010 000100 001010 1 1000 10000 100000 100010 10010 100100 10100 101010,13,-2996.712704564874,0,5
model2,24,smc,2,000000 000100 1 10 1000 10000 100000 100100 10100,9,-2997.7274103585205,0,5
model2,24,smc,3,000000 00100 1 10 1000 10000 100000 10100,8,-2998.013043502281,0,5
model2,24,smc,4,000000 1 10 100 1000 10000 100000,7,-2999.1004350345215,0,5
model2,24,smc,5,000 1 10 100,4,-3005.648262183009,1,5
model2,24,smc,6,00 1 10,3,-3017.1036798764812,0,5
model2,24,smc,7,0 1,2,-3065.3854381510287,0,5
model2,25,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-3040.845207193275,0,8
model2,25,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-3040.848287928048,0,8
model2,25,smc,2,000000 000010 000100 1 1000 10000 100000 100010 10010 100100 1010 10100,12,-3040.8529893616087,0,8
model2,25,smc,3,000000 000010 00100 1 1000 10000 100000 100010 10010 1010 10100,11,-3040.866127571257,0,8
model2,25,smc,4,000000 000010 1 100 1000 10000 100000 100010 10010 1010,10,-3040.9905937911335,0,8
model2,25,smc,5,00000 000010 1 100 1000 10000 100010 10010 1010,9,-3041.1476533512164,0,8
model2,25,smc,6,000 000010 1 100 100010 10010 1010,7,-3041.8390276281334,0,8
model2,25,smc,7,000 00010 1 100 10010 1010,6,-3042.407174626835,0,8
model2,25,smc,8,000 1 10 100,4,-3045.7278725523292,1,8
model2,25,smc,9,00 1 10,3,-3052.1137367212987,0,8
model2,25,smc,10,0 1,2,-3093.217825683978,0,8
model2,26,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2994.325887103879,0,8
model2,26,smc,1,000000 000010 00100 001000 001010 1 10000 100000 100010 10010 10100 101000 101010,13,-2994.3317798857324,0,8
model2,26,smc,2,000000 000010 001000 001010 1 100 10000 100000 100010 10010 101000 101010,12,-2994.378650817882,0,8
model2,26,smc,3,00000 000010 001000 001010 1 100 10000 100010 10010 101000 101010,11,-2994.4650392261915,0,8
model2,26,smc,4,0000 000010 001000 001010 1 100 100010 10010 101000 101010,10,-2994.638354682676,0,8
model2,26,smc,5,0000 000010 001010 1 100 1000 100010 10010 101010,9,-2995.12995509482,0,8
model2,26,smc,6,000 000010 001010 1 100 100010 10010 101010,8,-2995.7851386355733,0,8
model2,26,smc,7,000 0010 001010 1 100 101010,6,-2997.741543359241,0,8
model2,26,smc,8,000 1 10 100,4,-2999.806350671506,1,8
model2,26,smc,9,00 1 10,3,-3007.2367741830512,0,8
model2,26,smc,10,0 1,2,-3062.72980278059,0,8
model2,27,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2953.3436822573462,0,7
model2,27,smc,1,000000 000010 000100 001000 1 10000 100000 100010 10010 100100 1010 10100 101000,13,-2953.3437285149876,0,7
model2,27,smc,2,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-2953.4437151202874,0,7
model2,27,smc,3,00000 000010 000100 1 1000 10000 100010 10010 100100 1010 10100,11,-2953.554213983001,0,7
model2,27,smc,4,00000 00010 000100 1 1000 10000 10010 100100 1010 10100,10,-2953.8095554255488,0,7
model2,27,smc,5,0000 00010 000100 1 1000 10010 100100 1010 10100,9,-2954.277685381361,0,7
model2,27,smc,6,0000 000100 1 10 1000 100100 10100,7,-2956.181135251117,0,7
model2,27,smc,7,0000 1 10 100 1000,5,-2959.6198877018837,1,7
model2,27,smc,8,000 1 10 100,4,-2962.9146414564684,0,7
model2,27,smc,9,00 1 10,3,-2970.755994308722,0,7
model2,27,smc,10,0 1,2,-3021.296779374926,0,7
model2,28,smc,0,000000 000010 000100 001000 001010 1 10000 100000 100010 10010 100100 10100 101000 101010,14,-2870.0597673313455,0,6
model2,28,smc,1,00000 000010 000100 001000 001010 1 10000 100010 10010 100100 10100 101000 101010,13,-2870.076520855552,0,6
model2,28,smc,2,00000 000010 000100 001000 1 10000 100010 10010 100100 1010 10100 101000,12,-2870.2463193789717,0,6
model2,28,smc,3,00000 000100 001000 1 10 10000 100100 10100 101000,9,-2871.0737024688524,0,6
model2,28,smc,4,00000 001000 1 10 100 10000 101000,7,-2872.0169147286133,0,6
model2,28,smc,5,00000 1 10 100 1000 10000,6,-2873.937187402169,0,6
model2,28,smc,6,000 1 10 100,4,-2878.5730037905287,1,6
model2,28,smc,7,00 1 10,3,-2884.6254326662333,0,6
model2,28,smc,8,0 1,2,-2923.0737816413916,0,6
